fecha,codZonal,codEsta,nomEsta,uniHidrografica,nomDepa,nomCuenca,nomSector,dato,unidad,datAnomalia,uniAnomalia,tendencia,umbralRojo,cuerpoAgua
2023-10-13,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0553,m.s.n.m,-1.3137,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-14,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0505,m.s.n.m,-1.3155,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-15,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0516,m.s.n.m,-1.3124,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-16,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0458,m.s.n.m,-1.3152,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-17,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0374,m.s.n.m,-1.3216,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-18,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0358,m.s.n.m,-1.3222,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-19,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0337,m.s.n.m,-1.3193,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-20,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0321,m.s.n.m,-1.3189,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-21,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0274,m.s.n.m,-1.3216,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-22,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0232,m.s.n.m,-1.3228,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-23,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0247,m.s.n.m,-1.3203,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-24,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0267,m.s.n.m,-1.3163,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-25,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.03,m.s.n.m,-1.309,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-26,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0263,m.s.n.m,-1.3097,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-27,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0237,m.s.n.m,-1.3093,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-28,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0137,m.s.n.m,-1.3173,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-29,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0153,m.s.n.m,-1.3127,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-30,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0147,m.s.n.m,-1.3093,m.s.n.m,E,3810.25,LAGO TITICACA
2023-10-31,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0053,m.s.n.m,-1.3157,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-01,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0042,m.s.n.m,-1.3148,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-02,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9905,m.s.n.m,-1.3255,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-03,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9884,m.s.n.m,-1.3236,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-04,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9953,m.s.n.m,-1.3147,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-05,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9942,m.s.n.m,-1.3138,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-06,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9926,m.s.n.m,-1.3124,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-07,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9905,m.s.n.m,-1.3115,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-08,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9969,m.s.n.m,-1.3031,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-09,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9737,m.s.n.m,-1.3233,m.s.n.m,LD,3810.25,LAGO TITICACA
2023-11-10,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9626,m.s.n.m,-1.3324,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-11,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9695,m.s.n.m,-1.3225,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-12,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9621,m.s.n.m,-1.3269,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-13,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.96,m.s.n.m,-1.325,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-14,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9584,m.s.n.m,-1.3246,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-15,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9653,m.s.n.m,-1.3147,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-16,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9579,m.s.n.m,-1.3211,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-17,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9637,m.s.n.m,-1.3113,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-18,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9606,m.s.n.m,-1.3124,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-19,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9569,m.s.n.m,-1.3141,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-20,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9591,m.s.n.m,-1.3089,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-21,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9585,m.s.n.m,-1.3085,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-22,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9543,m.s.n.m,-1.3127,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-23,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.958,m.s.n.m,-1.308,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-24,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9574,m.s.n.m,-1.3066,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-25,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9459,m.s.n.m,-1.3161,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-26,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9448,m.s.n.m,-1.3162,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-27,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9389,m.s.n.m,-1.3191,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-28,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9479,m.s.n.m,-1.3081,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-29,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9416,m.s.n.m,-1.3114,m.s.n.m,E,3810.25,LAGO TITICACA
2023-11-30,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9421,m.s.n.m,-1.3099,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-01,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9508,m.s.n.m,-1.2992,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-02,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.95,m.s.n.m,-1.3,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-03,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9721,m.s.n.m,-1.2769,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-04,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9653,m.s.n.m,-1.2807,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-05,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.969,m.s.n.m,-1.277,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-06,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9643,m.s.n.m,-1.2807,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-07,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9576,m.s.n.m,-1.2864,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-08,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9464,m.s.n.m,-1.2956,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-09,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9522,m.s.n.m,-1.2908,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-10,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9475,m.s.n.m,-1.2945,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-11,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9802,m.s.n.m,-1.2628,m.s.n.m,LA,3810.25,LAGO TITICACA
2023-12-12,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9708,m.s.n.m,-1.2712,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-13,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9774,m.s.n.m,-1.2646,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-14,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9761,m.s.n.m,-1.2649,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-15,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9866,m.s.n.m,-1.2534,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-16,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9937,m.s.n.m,-1.2463,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-17,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9932,m.s.n.m,-1.2488,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-18,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9997,m.s.n.m,-1.2423,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-19,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0087,m.s.n.m,-1.2343,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-20,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0063,m.s.n.m,-1.2377,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-21,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0047,m.s.n.m,-1.2393,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-22,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0,m.s.n.m,-1.246,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-23,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0089,m.s.n.m,-1.2381,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-24,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9974,m.s.n.m,-1.2526,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-25,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0047,m.s.n.m,-1.2463,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-26,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9889,m.s.n.m,-1.2651,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-27,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9974,m.s.n.m,-1.2596,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-28,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9887,m.s.n.m,-1.2703,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-29,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0021,m.s.n.m,-1.2609,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-30,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3807.9842,m.s.n.m,-1.2818,m.s.n.m,E,3810.25,LAGO TITICACA
2023-12-31,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0053,m.s.n.m,-1.2647,m.s.n.m,LA,3810.25,LAGO TITICACA
2024-01-01,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0163,m.s.n.m,-1.2577,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-02,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0174,m.s.n.m,-1.2606,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-03,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0321,m.s.n.m,-1.2499,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-04,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0384,m.s.n.m,-1.2486,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-05,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0526,m.s.n.m,-1.2404,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-06,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0584,m.s.n.m,-1.2376,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-07,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0621,m.s.n.m,-1.2399,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-08,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0611,m.s.n.m,-1.2449,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-09,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0579,m.s.n.m,-1.2541,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-10,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0574,m.s.n.m,-1.2586,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-11,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.05,m.s.n.m,-1.271,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-12,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0447,m.s.n.m,-1.2823,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-13,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0447,m.s.n.m,-1.2873,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-14,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0405,m.s.n.m,-1.2975,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-15,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0474,m.s.n.m,-1.2966,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-16,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.04,m.s.n.m,-1.311,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-17,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0411,m.s.n.m,-1.3169,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-18,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0344,m.s.n.m,-1.3306,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-19,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0353,m.s.n.m,-1.3377,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-20,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0311,m.s.n.m,-1.3499,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-21,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0316,m.s.n.m,-1.3574,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-22,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0332,m.s.n.m,-1.3638,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-23,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0232,m.s.n.m,-1.3798,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-24,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.02,m.s.n.m,-1.394,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-25,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0232,m.s.n.m,-1.3978,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-26,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0284,m.s.n.m,-1.4026,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-27,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0311,m.s.n.m,-1.4089,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-28,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0332,m.s.n.m,-1.4148,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-29,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0279,m.s.n.m,-1.4291,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-30,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0326,m.s.n.m,-1.4344,m.s.n.m,E,3810.25,LAGO TITICACA
2024-01-31,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0405,m.s.n.m,-1.4335,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-01,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0489,m.s.n.m,-1.4321,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-02,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0526,m.s.n.m,-1.4394,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-03,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0542,m.s.n.m,-1.4438,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-04,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0579,m.s.n.m,-1.4491,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-05,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0479,m.s.n.m,-1.4651,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-06,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0558,m.s.n.m,-1.4612,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-07,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0674,m.s.n.m,-1.4566,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-08,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0726,m.s.n.m,-1.4594,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-09,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0689,m.s.n.m,-1.4701,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-10,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0668,m.s.n.m,-1.4812,m.s.n.m,E,3810.25,LAGO TITICACA
2024-02-11,13,47256412,MUELLE ENAFER,Región Hidrográfica del Titicaca,PUNO,Intercuenca 0173,SUR,3808.0758,m.s.n.m,-1.4832,m.s.n.m,E,3810.25,LAGO TITICACA
